1, ford, 2011, 190552, 2899
1592, ford, 2019, 9278, 39950
1593, ford, 2017, 41925, 37600
1594, ford, 2019, 16924, 18500
1595, ford, 2013, 119869, 10000
1596, ford, 2019, 17260, 20500
1597, ford, 2013, 89490, 5700
1598, ford, 2019, 40772, 21000
1599, ford, 2019, 25623, 22500
1600, ford, 2019, 11669, 29000
1601, ford, 2013, 138524, 13200
1602, ford, 2019, 13644, 25500
1603, ford, 2016, 147935, 25700
1604, ford, 2015, 44456, 18900
1605, ford, 2019, 20357, 31500
1606, ford, 2017, 66366, 45500
1607, ford, 2017, 43532, 11000
1608, ford, 2015, 45218, 18288
1609, ford, 2017, 85688, 20000
1610, ford, 2016, 58902, 36600
1611, ford, 2015, 59869, 18299
1612, ford, 2017, 35021, 10000
1613, ford, 2012, 100264, 4100
1614, ford, 2015, 157057, 30995
1615, ford, 2012, 181316, 1750
1616, ford, 2019, 23222, 31500
1617, ford, 2016, 87686, 13500
1618, ford, 2014, 162918, 7500
1619, ford, 2017, 0, 650
1620, ford, 2019, 32526, 22800
1621, ford, 2016, 69402, 11300
1622, ford, 2014, 76336, 32700
1623, ford, 2012, 163334, 1350
1624, ford, 2019, 47628, 21900
1625, ford, 2014, 135283, 11700
1626, ford, 2014, 147903, 6500
1627, ford, 2014, 74181, 9800
1628, ford, 2014, 77386, 11000
1629, ford, 2014, 123349, 1150
1630, ford, 2013, 136661, 13000
1631, ford, 2013, 109600, 5500
1632, ford, 2014, 125369, 6000
1633, ford, 2013, 122861, 11200
1634, ford, 2016, 110826, 5000
1635, ford, 2019, 12198, 23400
1636, ford, 2019, 45512, 13500
1637, ford, 2019, 15656, 22900
1638, ford, 2020, 23984, 20000
1639, ford, 2019, 15821, 22900
1640, ford, 2020, 12748, 27000
1641, ford, 2019, 9865, 54500
1642, ford, 2020, 17858, 20600
1643, ford, 2019, 6711, 23500
1644, ford, 2019, 14939, 53000
1645, ford, 2019, 15820, 23600
1646, ford, 2019, 6140, 33500
1647, ford, 2019, 25552, 24400
1648, ford, 2016, 54984, 13000
1649, ford, 2019, 24783, 48400
1650, ford, 2014, 148442, 26500
1651, ford, 2019, 34191, 46200
1652, ford, 2013, 82072, 9300
1653, ford, 2012, 104559, 13500
1654, ford, 2019, 13265, 27600
1655, ford, 2013, 133314, 7400
1656, ford, 2019, 22458, 26500
1657, ford, 2013, 70106, 26000
1658, ford, 2019, 23712, 24500
1659, ford, 2012, 101848, 2100
1660, ford, 2019, 14994, 16700
1661, ford, 2015, 59726, 17500
1662, ford, 2019, 16448, 17000
1663, ford, 2015, 28801, 22500
1664, ford, 2019, 28938, 34500
1665, ford, 2019, 19022, 16600
1666, ford, 2014, 93832, 7500
1667, ford, 2019, 25046, 34500
1668, ford, 2019, 22318, 25000
1669, ford, 2019, 17301, 36000
1670, ford, 2019, 27413, 23700
1671, ford, 2019, 39733, 28600
1672, ford, 2013, 74195, 23500
1673, ford, 2019, 44383, 25300
1674, ford, 2019, 19151, 24900
1675, ford, 2012, 188394, 20300
1676, ford, 2020, 2452, 23400
1677, ford, 2019, 36252, 14600
1678, ford, 2019, 27136, 25500
1679, ford, 2019, 35951, 14700
1680, ford, 2019, 35221, 33700
1681, ford, 2019, 33808, 33400
1682, ford, 2019, 32022, 34000
1683, ford, 2019, 34173, 17500
1684, ford, 2019, 24272, 14100
1685, ford, 2019, 19055, 30000
1686, ford, 2019, 34822, 16500
1687, ford, 2019, 15422, 30600
1688, ford, 2019, 24765, 12800
1689, ford, 2019, 23019, 26000
1690, ford, 2019, 38243, 46000
1691, ford, 2019, 16509, 28500
1692, ford, 2019, 18762, 24300
1693, ford, 2019, 28854, 29000
1694, ford, 2019, 17392, 15300
1695, ford, 2019, 13558, 27900
1696, ford, 2019, 27082, 24700
1697, ford, 2019, 17510, 14400
1698, ford, 2019, 24662, 15000
1699, ford, 2014, 96076, 17200
1700, ford, 2019, 22858, 12800
1701, ford, 2020, 740, 46900
1702, ford, 2013, 110748, 2800
1703, ford, 2019, 25090, 16200
1704, ford, 2020, 7, 25200
1705, ford, 2019, 34277, 34800
1706, ford, 2019, 34527, 52000
1707, ford, 2017, 99923, 26000
1708, ford, 2019, 39170, 40600
1709, ford, 2019, 16569, 55000
1710, ford, 2015, 80612, 5000
1711, ford, 2019, 36616, 36400
1712, ford, 2015, 92165, 7500
1713, ford, 2019, 44778, 14700
1714, ford, 2020, 2089, 43900
1715, ford, 2013, 91652, 6400
1716, ford, 2019, 35801, 41100
1717, ford, 2013, 88781, 23000
1718, ford, 2019, 36978, 13900
1719, ford, 2012, 189776, 19000
1720, ford, 2019, 35233, 34800
1721, ford, 2012, 151641, 22000
1722, ford, 2019, 37044, 16300
1723, ford, 2019, 15835, 18800
1724, ford, 2012, 201187, 13000
1725, ford, 2019, 41928, 40900
1726, ford, 2019, 37059, 47000
1727, ford, 2017, 33763, 12800
1728, ford, 2019, 29850, 25500
1729, ford, 2019, 26675, 17800
1730, ford, 2019, 17828, 25700
1731, ford, 2019, 29632, 17200
1732, ford, 2019, 11544, 35000
1733, ford, 2019, 21976, 28800
1734, ford, 2019, 43617, 39200
1735, ford, 2019, 49254, 13600
1736, ford, 2019, 51589, 24200
1737, ford, 2019, 41399, 46900
1738, ford, 2019, 11734, 26500
1739, ford, 2019, 41628, 24700
1740, ford, 2017, 15075, 12600
1741, ford, 2019, 26591, 31800
1742, ford, 2019, 22906, 24500
1743, ford, 2019, 33462, 26000
1744, ford, 2017, 32747, 21000
1745, ford, 2019, 33717, 22500
1746, ford, 2017, 85218, 7700
1747, ford, 2019, 23512, 23100
1748, ford, 2017, 57853, 9200
1749, ford, 2019, 33324, 19600
1750, ford, 2016, 23803, 11700
1751, ford, 2019, 31260, 27300
1752, ford, 2016, 69428, 14300
1753, ford, 2019, 15755, 23600
1754, ford, 2016, 90946, 6200
1755, ford, 2019, 51370, 22400
1756, ford, 2016, 99941, 5700
1757, ford, 2019, 15456, 23600
1758, ford, 2016, 141603, 4600
1759, ford, 2019, 2382, 37500
1760, ford, 2016, 99544, 10700
1761, ford, 2019, 21546, 31900
1762, ford, 2019, 16293, 31600
1763, ford, 2018, 40375, 12600
1764, ford, 2013, 143191, 5300
1765, ford, 2018, 363, 3900
1766, ford, 2015, 59656, 13000
1767, ford, 2018, 37878, 11800
1768, ford, 2019, 20628, 24600
1769, ford, 2014, 71205, 14500
1770, ford, 2018, 26186, 24300
1771, ford, 2018, 38157, 12300
1772, ford, 2016, 30325, 14800
1773, ford, 2018, 31561, 17100
1774, ford, 2016, 66655, 6800
1775, ford, 2018, 19029, 20300
1776, ford, 2018, 11739, 26300
1777, ford, 2016, 50423, 22500
1778, ford, 2019, 25638, 41200
1779, ford, 2017, 59798, 20400
1780, ford, 2019, 5035, 49900
1781, ford, 2017, 32284, 12100
1782, ford, 2016, 40371, 24000
1783, ford, 2017, 107569, 9500
1784, ford, 2017, 96451, 9000
1785, ford, 2017, 94851, 9800
1786, ford, 2017, 108727, 7800
1787, ford, 2017, 91979, 17200
1788, ford, 2017, 76258, 18800
1789, ford, 2014, 147574, 9800
1790, ford, 2013, 104764, 7000
1791, ford, 2019, 16934, 44000
1792, ford, 2019, 13822, 23400
1793, ford, 2019, 5250, 30700
1794, ford, 2019, 33451, 15600
1795, ford, 2019, 14291, 22600
1796, ford, 2019, 16725, 22900
1797, ford, 2019, 13002, 22800
1798, ford, 2019, 18902, 22700
1799, ford, 2019, 9732, 23000
1800, ford, 2019, 18947, 22700
1801, ford, 2019, 8402, 23000
1802, ford, 2019, 17450, 34400
1803, ford, 2016, 53986, 36500
1804, ford, 2019, 15848, 23100
1805, ford, 2019, 10770, 23300
1806, ford, 2019, 14587, 22600
1807, ford, 2016, 98625, 4500
1808, ford, 2019, 10916, 23000
1809, ford, 2014, 107173, 8000
1810, ford, 2019, 10134, 11500
1811, ford, 2017, 43056, 9400
1812, ford, 2019, 10655, 23000
1813, ford, 2012, 173601, 2800
1814, ford, 2019, 14231, 22600
1815, ford, 2019, 8985, 23000
1816, ford, 2016, 84338, 5200
1817, ford, 2017, 104290, 19200
1818, ford, 2017, 45592, 10100
1819, ford, 2015, 103960, 6200
1820, ford, 2016, 110333, 14000
1821, ford, 2015, 138516, 5000
1822, ford, 2016, 49094, 9200
1823, ford, 2016, 97526, 14700
1824, ford, 2014, 87420, 3000
1825, ford, 2015, 67052, 30200
1826, ford, 2013, 58913, 3800
1827, ford, 2013, 999999, 3200
1828, ford, 2015, 14482, 21500
1829, ford, 2016, 57084, 4900
1830, ford, 2017, 90251, 23000
1831, ford, 2014, 97320, 11200
1832, ford, 2014, 80652, 10400
1833, ford, 2014, 99816, 13200
1834, ford, 2013, 115429, 5200
1835, ford, 2015, 85549, 10500
1836, ford, 2013, 83030, 11900
1837, ford, 2014, 130168, 21200
1838, ford, 2013, 80090, 23500
1839, ford, 2013, 118593, 4700
1840, ford, 2014, 143704, 11100
1841, ford, 2015, 53507, 22000
1842, ford, 2013, 48408, 14000
1843, ford, 2013, 109672, 9200
1844, ford, 2019, 28549, 23300
1845, ford, 2012, 114500, 21700
1846, ford, 2012, 67140, 11200
1847, ford, 2018, 42168, 11300
1848, ford, 2015, 80032, 4200
1849, ford, 2018, 52240, 10900
1850, ford, 2019, 34874, 42300
1851, ford, 2014, 119689, 10500
1852, ford, 2019, 37355, 43400
1853, ford, 2016, 100947, 12500
1854, ford, 2019, 26040, 15900
1855, ford, 2019, 36638, 42500
1856, ford, 2015, 137004, 15000
1857, ford, 2019, 31794, 24700
1858, ford, 2015, 131106, 15500
1859, ford, 2019, 22013, 49000
1860, ford, 2017, 42291, 29000
1861, ford, 2019, 13155, 16800
1862, ford, 2019, 24869, 51000
1863, ford, 2019, 18454, 16500
1864, ford, 2016, 16694, 10000
1865, ford, 2019, 28922, 27900
1866, ford, 2019, 23534, 23700
1867, ford, 2012, 24581, 20000
1868, ford, 2019, 35646, 45600
1869, ford, 2012, 129873, 6000
1870, ford, 2019, 28669, 15600
1871, ford, 2017, 32454, 25000
1872, ford, 2019, 21800, 28500
1873, ford, 2014, 231769, 8000
1874, ford, 2016, 23796, 19990
1875, ford, 2019, 42506, 34400
1876, ford, 2016, 6249, 30999
1877, ford, 2019, 47496, 41000
1878, ford, 2016, 10700, 27999
1879, ford, 2019, 39604, 42000
1880, ford, 2013, 250831, 8000
1881, ford, 2016, 7275, 29795
1882, ford, 2019, 8806, 24700
1883, ford, 2016, 105115, 13995
1884, ford, 2015, 57340, 2900
1885, ford, 2019, 36167, 35400
1886, ford, 2016, 44941, 24549
1887, ford, 2014, 53102, 8900
1888, ford, 2019, 26637, 15800
1889, ford, 2016, 45814, 18500
1890, ford, 2019, 17310, 32000
1891, ford, 2019, 24116, 28300
1892, ford, 2019, 14128, 10500
1893, ford, 2016, 49882, 24970
1894, ford, 2019, 38964, 13800
1895, ford, 2012, 102705, 2580
1896, ford, 2019, 71, 59975
1897, ford, 2012, 98620, 2500
1898, ford, 2016, 15825, 28990
1899, ford, 2019, 29499, 50000
1900, ford, 2014, 100255, 33800
1901, ford, 2019, 174, 59975
1902, ford, 2013, 167552, 2500
1903, ford, 2016, 16956, 46999
1904, ford, 2019, 36896, 16700
1905, ford, 2013, 77281, 34700
1906, ford, 2019, 24795, 28900
1907, ford, 2016, 16771, 30800
1908, ford, 2019, 28692, 27100
1909, ford, 2012, 113821, 13388
1910, ford, 2019, 19793, 26000
1911, ford, 2016, 27940, 17900
1912, ford, 2019, 24987, 23400
1913, ford, 2016, 18367, 29800
1914, ford, 2019, 14109, 23700
1915, ford, 2012, 158781, 1725
1916, ford, 2016, 27369, 33995
1917, ford, 2019, 30208, 23500
1918, ford, 2019, 24024, 32500
1919, ford, 2016, 64999, 2500
1920, ford, 2019, 8404, 39000
1921, ford, 2018, 8884, 11000
1922, ford, 2019, 24126, 32500
1923, ford, 2012, 129659, 800
1924, ford, 2019, 31713, 26900
1925, ford, 2016, 109996, 11200
1926, ford, 2018, 6821, 21000
1927, ford, 2019, 17867, 32000
1928, ford, 2016, 110253, 7300
1929, ford, 2018, 39364, 12800
1930, ford, 2018, 4018, 24190
1931, ford, 2019, 21054, 29100
1932, ford, 2017, 48309, 29000
1933, ford, 2016, 68666, 17300
1934, ford, 2018, 34071, 19888
1935, ford, 2019, 13600, 31000
1936, ford, 2017, 44956, 37200
1937, ford, 2016, 72607, 8600
1938, ford, 2018, 33815, 24857
1939, ford, 2019, 31491, 23500
1940, ford, 2018, 32149, 26100
1941, ford, 2016, 26654, 10800
1942, ford, 2018, 36637, 20995
1943, ford, 2019, 17000, 29300
1944, ford, 2018, 15960, 33100
1945, ford, 2016, 40774, 13800
1946, ford, 2018, 40338, 19498
1947, ford, 2019, 40505, 14900
1948, ford, 2016, 30735, 8700
1949, ford, 2019, 33965, 20600
1950, ford, 2018, 7339, 5000
1951, ford, 2018, 42470, 19995
1952, ford, 2019, 40670, 14900
1953, ford, 2016, 41233, 19500
1954, ford, 2019, 13162, 24500
1955, ford, 2018, 38744, 15000
1956, ford, 2018, 14023, 26985
1957, ford, 2019, 9741, 31000
1958, ford, 2017, 31017, 24300
1959, ford, 2019, 37786, 16800
1960, ford, 2018, 32415, 17200
1961, ford, 2018, 10421, 34995
1962, ford, 2019, 29305, 24300
1963, ford, 2017, 51309, 26400
1964, ford, 2019, 38001, 16800
1965, ford, 2018, 18849, 15500
1966, ford, 2018, 43269, 19440
1967, ford, 2019, 36989, 16700
1968, ford, 2017, 29320, 29000
1969, ford, 2019, 34244, 16100
1970, ford, 2018, 32938, 17200
1971, ford, 2018, 40793, 20950
1972, ford, 2017, 94741, 46200
1973, ford, 2019, 25011, 29400
1974, ford, 2014, 363810, 2825
1975, ford, 2018, 6881, 32999
1976, ford, 2014, 80423, 6600
1977, ford, 2017, 92405, 50200
1978, ford, 2019, 15436, 28300
1979, ford, 2017, 104665, 12000
1980, ford, 2018, 16194, 32999
1981, ford, 2014, 48188, 12600
1982, ford, 2017, 65164, 5200
1983, ford, 2019, 35930, 20500
1984, ford, 2012, 167376, 1200
1985, ford, 2018, 13674, 35999
1986, ford, 2019, 9235, 41000
1987, ford, 2017, 103002, 33100
1988, ford, 2019, 12836, 23500
1989, ford, 2015, 137728, 18799
1990, ford, 2018, 6921, 33999
1991, ford, 2019, 14359, 35000
1992, ford, 2017, 58118, 26100
1993, ford, 2019, 31124, 15400
1994, ford, 2015, 25734, 25998
1995, ford, 2018, 14059, 31831
1996, ford, 2019, 13472, 40400
1997, ford, 2013, 123983, 15400
1998, ford, 2019, 35023, 13500
1999, ford, 2015, 39509, 25995
2000, ford, 2018, 4512, 27990
2001, ford, 2015, 51884, 23985
2002, ford, 2018, 4181, 27995
2003, ford, 2015, 56703, 13995
2004, ford, 2018, 4712, 29988
2005, ford, 2015, 102800, 12995
2006, ford, 2018, 7109, 21687
2007, ford, 2016, 100943, 25200
2008, ford, 2015, 3915, 29590
2009, ford, 2018, 15550, 28999
2010, ford, 2015, 62542, 13942
2011, ford, 2018, 38370, 15300
2012, ford, 2020, 671, 35400
2013, ford, 2016, 61477, 32700
2014, ford, 2015, 73891, 13995
2015, ford, 2014, 168805, 1850
2016, ford, 2012, 82564, 15800
2017, ford, 2016, 85649, 36000
2018, ford, 2015, 48374, 15495
2019, ford, 2012, 11990, 21500
2020, ford, 2016, 64111, 7200
2021, ford, 2015, 28771, 17589
2022, ford, 2015, 126708, 31700
2023, ford, 2015, 27165, 31790
2024, ford, 2015, 106546, 18100
2025, ford, 2015, 54778, 14495
2026, ford, 2020, 11729, 15000
2027, ford, 2015, 85197, 26400
2028, ford, 2015, 19130, 27990
2029, ford, 2015, 72369, 19700
2030, ford, 2015, 59646, 15300
2031, ford, 2014, 68418, 22000
2032, ford, 2015, 8400, 23999
2033, ford, 2015, 45084, 16488
2034, ford, 2015, 67037, 12784
2035, ford, 2015, 64135, 23400
2036, ford, 2017, 72377, 9705
2037, ford, 2015, 39367, 25999
2038, ford, 2015, 46540, 34977
2039, ford, 2015, 40677, 19000
2040, ford, 2015, 69438, 15995
2041, ford, 2015, 96246, 13487
2042, ford, 2015, 69719, 18707
2043, ford, 2015, 75933, 15290
2044, ford, 2015, 54325, 15600
2045, ford, 2019, 24902, 47000
2046, ford, 2015, 31793, 16080
2047, ford, 2019, 16505, 50000
2048, ford, 2015, 74361, 15268
2049, ford, 2019, 27868, 47500
2050, ford, 2015, 34011, 18497
2051, ford, 2019, 19993, 10000
2052, ford, 2015, 48115, 19995
2053, ford, 2019, 22543, 49000
2054, ford, 2015, 67091, 17150
2055, ford, 2019, 28790, 45000
2056, ford, 2015, 59391, 14295
2057, ford, 2019, 18449, 49000
2058, ford, 2015, 71824, 16190
2059, ford, 2019, 19304, 49000
2060, ford, 2015, 39159, 17899
2061, ford, 2019, 18708, 26000
2062, ford, 2015, 79430, 14000
2063, ford, 2019, 12393, 15500
2064, ford, 2015, 56329, 16888
2065, ford, 2019, 12155, 28000
2066, ford, 2014, 63291, 8305
2067, ford, 2015, 36041, 21822
2068, ford, 2019, 25810, 15500
2069, ford, 2015, 130388, 12500
2070, ford, 2015, 23878, 15995
2071, ford, 2019, 15460, 16000
2072, ford, 2018, 46710, 38200
2073, ford, 2015, 65342, 12995
2074, ford, 2015, 64061, 14488
2075, ford, 2016, 93164, 17500
2076, ford, 2015, 35629, 21995
2077, ford, 2015, 118483, 8500
2078, ford, 2015, 71573, 16593
2079, ford, 2017, 33660, 13000
2080, ford, 2015, 61168, 14247
2081, ford, 2017, 42241, 23500
2082, ford, 2015, 21004, 16999
2083, ford, 2017, 45003, 25000
2084, ford, 2015, 45278, 20159
2085, ford, 2017, 1, 31000
2086, ford, 2018, 24747, 22500
2087, ford, 2017, 48707, 29500
2088, ford, 2020, 2162, 59900
2089, ford, 2017, 50874, 24000
2090, ford, 2017, 70727, 20500
2091, ford, 2019, 29382, 27200
2092, ford, 2018, 33194, 24900
2093, ford, 2017, 52084, 24500
2094, ford, 2018, 51122, 34000
2095, ford, 2017, 40286, 28000
2096, ford, 2017, 55420, 27000
2097, ford, 2018, 10282, 34000
2098, ford, 2017, 85278, 42500
2099, ford, 2018, 7258, 33000
2100, ford, 2018, 93350, 10200
2101, ford, 2019, 37166, 25600
2102, ford, 2018, 69480, 16300
2103, ford, 2016, 34679, 26500
2104, ford, 2018, 24151, 36500
2105, ford, 2019, 32796, 25900
2106, ford, 2016, 67979, 22500
2107, ford, 2018, 18690, 29000
2108, ford, 2012, 78072, 825
2109, ford, 2016, 54251, 10500
2110, ford, 2018, 32262, 32000
2111, ford, 2015, 92358, 27700
2112, ford, 2015, 90740, 4000
2113, ford, 2018, 35225, 38800
2114, ford, 2015, 129063, 26200
2115, ford, 2018, 49985, 19500
2116, ford, 2015, 52340, 11700
2117, ford, 2018, 21406, 34000
2118, ford, 2019, 16619, 38600
2119, ford, 2015, 41293, 21500
2120, ford, 2018, 37053, 38500
2121, ford, 2018, 34532, 38500
2122, ford, 2017, 13328, 12000
2123, ford, 2018, 56836, 30500
2124, ford, 2016, 48080, 11300
2125, ford, 2018, 12271, 29500
2126, ford, 2014, 97318, 16100
2127, ford, 2018, 12717, 32500
2128, ford, 2019, 12764, 29000
2129, ford, 2018, 19951, 30000
2130, ford, 2019, 32458, 26000
2131, ford, 2018, 21616, 26000
2132, ford, 2019, 17755, 18500
2133, ford, 2017, 73846, 12000
2134, ford, 2018, 15771, 30000
2135, ford, 2019, 29168, 14700
2136, ford, 2017, 159182, 25000
2137, ford, 2018, 15296, 26550
2138, ford, 2019, 30476, 27000
2139, ford, 2016, 131754, 34000
2140, ford, 2018, 26095, 27500
2141, ford, 2018, 22107, 25500
2142, ford, 2019, 31207, 13500
2143, ford, 2015, 112810, 4000
2144, ford, 2018, 19058, 25700
2145, ford, 2015, 109137, 29000
2146, ford, 2018, 24058, 30500
2147, ford, 2018, 6967, 30000
2148, ford, 2014, 118340, 9000
2149, ford, 2018, 36145, 19000
2150, ford, 2019, 33942, 25800
2151, ford, 2018, 38868, 26500
2152, ford, 2019, 36190, 29300
2153, ford, 2018, 37177, 6300
2154, ford, 2019, 39267, 25400
2155, ford, 2018, 33350, 26000
2156, ford, 2017, 57889, 7000
2157, ford, 2018, 34081, 25900
2158, ford, 2019, 26821, 9700
2159, ford, 2018, 40577, 27000
2160, ford, 2019, 52355, 9100
2161, ford, 2018, 30620, 28000
2162, ford, 2019, 22019, 25700
2163, ford, 2018, 36742, 27500
2164, ford, 2019, 32473, 9400
2165, ford, 2018, 43406, 25500
2166, ford, 2019, 34696, 20500
2167, ford, 2018, 43519, 21500
2168, ford, 2019, 37716, 12800
2169, ford, 2018, 41627, 23900
2170, ford, 2019, 29986, 9400
2171, ford, 2018, 41496, 26900
2172, ford, 2019, 20613, 25500
2173, ford, 2018, 33475, 27000
2174, ford, 2019, 32305, 9300
2175, ford, 2018, 38148, 14400
2176, ford, 2019, 39976, 19000
2177, ford, 2018, 50513, 14000
2178, ford, 2019, 31408, 13600
2179, ford, 2018, 41351, 19200
2180, ford, 2019, 32038, 13600
2181, ford, 2018, 38279, 18600
2182, ford, 2019, 30471, 13700
2183, ford, 2018, 41569, 18200
2184, ford, 2019, 31142, 13800
2185, ford, 2018, 31598, 22000
2186, ford, 2019, 31380, 13700
2187, ford, 2018, 22179, 28000
2188, ford, 2019, 29266, 13800
2189, ford, 2018, 42156, 18600
2190, ford, 2019, 30875, 13700
2191, ford, 2019, 30609, 13700
2192, ford, 2019, 29508, 13800
2193, ford, 2019, 12837, 17700
2194, ford, 2019, 29633, 13900
2195, ford, 2019, 27461, 13900
2196, ford, 2018, 74961, 50500
2197, ford, 2019, 32154, 13600
2198, ford, 2018, 37245, 55000
2199, ford, 2019, 29345, 13800
2200, ford, 2018, 25371, 56000
2201, ford, 2019, 30054, 13800
2202, ford, 2018, 11173, 45800
2203, ford, 2019, 30902, 13800
